id,address,postal_code,price,url,bedrooms,bathrooms,area,latitude,longitude
8595,"4979 Brewster Ave, San Jose, CA 95124",95124,1350000,https://www.zillow.com/homedetails/4979-Brewster-Ave-San-Jose-CA-95124/19677471_zpid/,3.0,2.0,1200,37.247083,-121.9366
8596,"2078 Mahuron Cir, San Jose, CA 95133",95133,801500,https://www.zillow.com/homedetails/2078-Mahuron-Cir-San-Jose-CA-95133/246936097_zpid/,3.0,3.0,1941,37.3673,-121.8646
8597,"905 Cape Jessup Dr, San Jose, CA 95133",95133,1280000,https://www.zillow.com/homedetails/905-Cape-Jessup-Dr-San-Jose-CA-95133/19571825_zpid/,4.0,2.0,2084,37.373983,-121.865912
8598,"2489 Lost Oaks Dr, San Jose, CA 95124",95124,1225000,https://www.zillow.com/homedetails/2489-Lost-Oaks-Dr-San-Jose-CA-95124/19677086_zpid/,3.0,2.0,1300,37.250261,-121.949288
8599,"320 S 13th St, San Jose, CA 95112",95112,1500500,https://www.zillow.com/homedetails/320-S-13th-St-San-Jose-CA-95112/19711685_zpid/,4.0,2.0,2269,37.337147,-121.874035
8600,"2995 Casa Nueva Ct, San Jose, CA 95124",95124,1290000,https://www.zillow.com/homedetails/2995-Casa-Nueva-Ct-San-Jose-CA-95124/51074171_zpid/,4.0,2.5,1879,37.26754,-121.929418
8601,"1311 Nancarrow Way, San Jose, CA 95120",95120,1350000,https://www.zillow.com/homedetails/1311-Nancarrow-Way-San-Jose-CA-95120/19762611_zpid/,4.0,2.5,2245,37.22587,-121.882501
8602,"3248 Pomerado Dr, San Jose, CA 95135",95135,1520000,https://www.zillow.com/homedetails/3248-Pomerado-Dr-San-Jose-CA-95135/19797372_zpid/,4.0,3.0,1898,37.30731,-121.76143700000002
8603,"811 S Clover Ave, San Jose, CA 95128",95128,1550000,https://www.zillow.com/homedetails/811-S-Clover-Ave-San-Jose-CA-95128/19586831_zpid/,4.0,2.5,1956,37.31299,-121.944774
8604,"6468 Camelia Dr, San Jose, CA 95120",95120,9000,https://www.zillow.com/homedetails/6468-Camelia-Dr-San-Jose-CA-95120/19764806_zpid/,4.0,2.0,1938,37.220955,-121.872232
8605,"3409 Pinotin Ct, San Jose, CA 95148",95148,1650000,https://www.zillow.com/homedetails/3409-Pinotin-Ct-San-Jose-CA-95148/61323387_zpid/,5.0,3.0,2700,37.31890900000001,-121.77056
8606,"1267 Oakglen Way, San Jose, CA 95120",95120,1660000,https://www.zillow.com/homedetails/1267-Oakglen-Way-San-Jose-CA-95120/19763515_zpid/,5.0,3.0,2141,37.231973,-121.881313
8607,"1153 El Prado Dr, San Jose, CA 95120",95120,1828000,https://www.zillow.com/homedetails/1153-El-Prado-Dr-San-Jose-CA-95120/19762712_zpid/,4.0,3.0,2260,37.22714600000001,-121.87176200000002
8608,"5958 Thorntree Dr, San Jose, CA 95120",95120,1625000,https://www.zillow.com/homedetails/5958-Thorntree-Dr-San-Jose-CA-95120/19764516_zpid/,4.0,3.0,2688,37.23632,-121.876685
8609,"5035 Bel Estos Dr, San Jose, CA 95124",95124,1640000,https://www.zillow.com/homedetails/5035-Bel-Estos-Dr-San-Jose-CA-95124/19677548_zpid/,4.0,3.0,2000,37.246268,-121.93464
8610,"334 Santana Row APT 301, San Jose, CA 95128",95128,2088888,https://www.zillow.com/homedetails/334-Santana-Row-APT-301-San-Jose-CA-95128/69222311_zpid/,3.0,3.0,2159,37.32247,-121.94768
8611,"2593 Yerba Bank Ct, San Jose, CA 95121",95121,665000,https://www.zillow.com/homedetails/2593-Yerba-Bank-Ct-San-Jose-CA-95121/19807942_zpid/,2.0,2.0,1065,37.299646,-121.776551
8612,"1860 Tradan Dr, San Jose, CA 95132",95132,555000,https://www.zillow.com/homedetails/1860-Tradan-Dr-San-Jose-CA-95132/19563466_zpid/,2.0,2.0,988,37.400073,-121.884674
8613,"3398 Landess Ave APT D, San Jose, CA 95132",95132,610000,https://www.zillow.com/homedetails/3398-Landess-Ave-APT-D-San-Jose-CA-95132/19486282_zpid/,3.0,1.5,1130,37.421678,-121.86123899999998
8614,"259 Vineyard Dr, San Jose, CA 95119",95119,799250,https://www.zillow.com/homedetails/259-Vineyard-Dr-San-Jose-CA-95119/19839211_zpid/,4.0,2.0,1308,37.227306,-121.78686100000002
8615,"2364 Sunny Vista Dr, San Jose, CA 95128",95128,990000,https://www.zillow.com/homedetails/2364-Sunny-Vista-Dr-San-Jose-CA-95128/19584495_zpid/,3.0,2.0,1206,37.335203,-121.946043
8616,"1419 Piedmont Rd, San Jose, CA 95132",95132,1130000,https://www.zillow.com/homedetails/1419-Piedmont-Rd-San-Jose-CA-95132/19770878_zpid/,4.0,3.0,1880,37.405977,-121.850126
8617,"2018 Loch Ness Way, San Jose, CA 95121",95121,500,https://www.zillow.com/homedetails/2018-Loch-Ness-Way-San-Jose-CA-95121/19804516_zpid/,4.0,2.5,1904,37.309955,-121.805302
8618,"3423 Walton Way, San Jose, CA 95117",95117,1387500,https://www.zillow.com/homedetails/3423-Walton-Way-San-Jose-CA-95117/19604798_zpid/,3.0,2.0,1640,37.308537,-121.957949
8619,"4640 Strawberry Park Dr, San Jose, CA 95129",95129,1528000,https://www.zillow.com/homedetails/4640-Strawberry-Park-Dr-San-Jose-CA-95129/19648730_zpid/,4.0,2.0,1408,37.311961,-121.984651
8620,"1674 Heritage Bay Pl # 33, San Jose, CA 95138",95138,855000,https://www.zillow.com/homedetails/1674-Heritage-Bay-Pl-33-San-Jose-CA-95138/63066566_zpid/,5.0,5.0,3188,37.289648,-121.796542
8621,"4675 Mossbrook Cir, San Jose, CA 95130",95130,1695000,https://www.zillow.com/homedetails/4675-Mossbrook-Cir-San-Jose-CA-95130/19611111_zpid/,4.0,2.0,1671,37.290349,-121.982421
8622,"1044 W Riverside Way, San Jose, CA 95129",95129,2003000,https://www.zillow.com/homedetails/1044-W-Riverside-Way-San-Jose-CA-95129/19643106_zpid/,4.0,3.0,1670,37.308395,-122.021624
8623,"14780 Ronda Dr, San Jose, CA 95124",95124,1495000,https://www.zillow.com/homedetails/14780-Ronda-Dr-San-Jose-CA-95124/19674839_zpid/,4.0,3.0,1905,37.24945,-121.92723
8624,"175 W Saint James St UNIT 1207, San Jose, CA 95110",95110,500000,https://www.zillow.com/homedetails/175-W-Saint-James-St-UNIT-1207-San-Jose-CA-95110/82947821_zpid/,1.0,1.0,663,37.338047,-121.895679
8625,"465 Navaro Way UNIT 221, San Jose, CA 95134",95134,745000,https://www.zillow.com/homedetails/465-Navaro-Way-UNIT-221-San-Jose-CA-95134/19489706_zpid/,2.0,2.0,1254,37.400081,-121.922486
8626,"1342 N San Pedro St, San Jose, CA 95110",95110,706000,https://www.zillow.com/homedetails/1342-N-San-Pedro-St-San-Jose-CA-95110/19558530_zpid/,3.0,1.0,1100,37.359768,-121.910992
8627,"1907 Colusa Way, San Jose, CA 95130",95130,1730000,https://www.zillow.com/homedetails/1907-Colusa-Way-San-Jose-CA-95130/19660721_zpid/,5.0,3.0,2301,37.287307,-121.991377
8628,"134 Azucar Ave, San Jose, CA 95111",95111,725000,https://www.zillow.com/homedetails/134-Azucar-Ave-San-Jose-CA-95111/19815115_zpid/,4.0,3.0,1675,37.261342,-121.806419
8629,"1656 Matson Dr, San Jose, CA 95124",95124,7500,https://www.zillow.com/homedetails/1656-Matson-Dr-San-Jose-CA-95124/19694581_zpid/,2.0,2.0,1280,37.265005,-121.906211
8630,"1656 Matson Dr, San Jose, CA 95124",95124,7500,https://www.zillow.com/homedetails/1656-Matson-Dr-San-Jose-CA-95124/19694581_zpid/,2.0,2.0,1280,37.265005,-121.906211
8631,"461 Irving Ave, San Jose, CA 95128",95128,953000,https://www.zillow.com/homedetails/461-Irving-Ave-San-Jose-CA-95128/19585260_zpid/,2.0,2.0,1022,37.320555,-121.927853
8632,"2050 Danderhall Way, San Jose, CA 95121",95121,900000,https://www.zillow.com/homedetails/2050-Danderhall-Way-San-Jose-CA-95121/19806812_zpid/,3.0,2.0,1433,37.31110200000001,-121.801376
8633,"2131 Samaritan Dr, San Jose, CA 95124",95124,1110000,https://www.zillow.com/homedetails/2131-Samaritan-Dr-San-Jose-CA-95124/82955801_zpid/,2.0,2.5,1464,37.250839,-121.936173
8634,"1626 Sundown Ln, San Jose, CA 95127",95127,185000,https://www.zillow.com/homedetails/1626-Sundown-Ln-San-Jose-CA-95127/19728355_zpid/,4.0,2.0,1619,37.346207,-121.816859
8635,"182 Cheryl Beck Dr, San Jose, CA 95119",95119,1231000,https://www.zillow.com/homedetails/182-Cheryl-Beck-Dr-San-Jose-CA-95119/19841669_zpid/,4.0,3.0,2039,37.238979,-121.79688
8636,"701 Hibiscus Pl, San Jose, CA 95117",95117,1256000,https://www.zillow.com/homedetails/701-Hibiscus-Pl-San-Jose-CA-95117/19606524_zpid/,3.0,3.0,1603,37.31414,-121.972756
8637,"12865 Clayton Rd, San Jose, CA 95127",95127,1800000,https://www.zillow.com/homedetails/12865-Clayton-Rd-San-Jose-CA-95127/19784732_zpid/,4.0,4.0,3875,37.362296,-121.782747
8638,"4674 Alex Dr, San Jose, CA 95130",95130,1450000,https://www.zillow.com/homedetails/4674-Alex-Dr-San-Jose-CA-95130/19659045_zpid/,4.0,2.0,1302,37.279454,-121.983529
8639,"553 Shadow Dance Dr, San Jose, CA 95110",95110,670000,https://www.zillow.com/homedetails/553-Shadow-Dance-Dr-San-Jose-CA-95110/19685003_zpid/,2.0,2.0,871,37.309375,-121.881088
8640,"1804 Senter Rd, San Jose, CA 95112",95112,680000,https://www.zillow.com/homedetails/1804-Senter-Rd-San-Jose-CA-95112/153399091_zpid/,0.0,,3685,37.317031,-121.85682
8641,"809 Auzerais Ave UNIT 156, San Jose, CA 95126",95126,695000,https://www.zillow.com/homedetails/809-Auzerais-Ave-UNIT-156-San-Jose-CA-95126/82954724_zpid/,1.0,2.0,824,37.321339,-121.90434
8642,"2861 S Bascom Ave # 706, San Jose, CA 95124",95124,689000,https://www.zillow.com/homedetails/2861-S-Bascom-Ave-706-San-Jose-CA-95124/19671005_zpid/,2.0,2.0,841,37.270768,-121.938134
8643,"2732 Sorano Ct UNIT 4, San Jose, CA 95111",95111,798000,https://www.zillow.com/homedetails/2732-Sorano-Ct-UNIT-4-San-Jose-CA-95111/243212172_zpid/,3.0,4.0,1838,37.2912,-121.8538
8644,"2928 Edison Dr, San Jose, CA 95133",95133,150000,https://www.zillow.com/homedetails/2928-Edison-Dr-San-Jose-CA-95133/19775779_zpid/,3.0,1.0,1069,37.373544,-121.839165
8645,"555 Groth Pl, San Jose, CA 95111",95111,575000,https://www.zillow.com/homedetails/555-Groth-Pl-San-Jose-CA-95111/19735994_zpid/,4.0,2.0,1322,37.291735,-121.831926
8646,"14201 Buckner Dr, San Jose, CA 95127",95127,800000,https://www.zillow.com/homedetails/14201-Buckner-Dr-San-Jose-CA-95127/19783328_zpid/,5.0,3.0,2326,37.360818,-121.818412
8647,"196 Kehoe Ct, San Jose, CA 95136",95136,810000,https://www.zillow.com/homedetails/196-Kehoe-Ct-San-Jose-CA-95136/19818061_zpid/,3.0,2.0,1445,37.262206,-121.830692
8648,"2435 La Ragione Ave, San Jose, CA 95111",95111,850000,https://www.zillow.com/homedetails/2435-La-Ragione-Ave-San-Jose-CA-95111/19738430_zpid/,3.0,2.0,1257,37.308571,-121.843884
8649,"1338 Cherry Ct, San Jose, CA 95118",95118,1025000,https://www.zillow.com/homedetails/1338-Cherry-Ct-San-Jose-CA-95118/19698589_zpid/,3.0,2.0,1008,37.261985,-121.885548
8650,"4090 San Ysidro Way, San Jose, CA 95111",95111,730000,https://www.zillow.com/homedetails/4090-San-Ysidro-Way-San-Jose-CA-95111/19733083_zpid/,3.0,2.0,1483,37.279159,-121.830308
8651,"21 Esfahan Dr, San Jose, CA 95111",95111,850000,https://www.zillow.com/homedetails/21-Esfahan-Dr-San-Jose-CA-95111/89474452_zpid/,3.0,3.0,1700,37.293526,-121.85248
8652,"326 N 20th St, San Jose, CA 95112",95112,95454,https://www.zillow.com/homedetails/326-N-20th-St-San-Jose-CA-95112/19569800_zpid/,3.0,2.0,1337,37.350345,-121.87508
8653,"4644 Holycon Cir, San Jose, CA 95136",95136,925000,https://www.zillow.com/homedetails/4644-Holycon-Cir-San-Jose-CA-95136/19704921_zpid/,3.0,2.0,1663,37.26833,-121.83773899999998
8654,"4824 Rue Nice Ct, San Jose, CA 95136",95136,860000,https://www.zillow.com/homedetails/4824-Rue-Nice-Ct-San-Jose-CA-95136/19817985_zpid/,4.0,3.0,1763,37.265304,-121.82838999999998
8655,"5346 Joseph Ln, San Jose, CA 95118",95118,1200000,https://www.zillow.com/homedetails/5346-Joseph-Ln-San-Jose-CA-95118/19757766_zpid/,4.0,2.0,1400,37.243592,-121.899678
8656,"14661 Charmeran Ave, San Jose, CA 95124",95124,1505000,https://www.zillow.com/homedetails/14661-Charmeran-Ave-San-Jose-CA-95124/19673717_zpid/,3.0,2.0,1265,37.25777100000001,-121.925199
8657,"1428 Calaveras Ave, San Jose, CA 95126",95126,1700000,https://www.zillow.com/homedetails/1428-Calaveras-Ave-San-Jose-CA-95126/19581959_zpid/,3.0,3.0,2149,37.329874,-121.920211
8658,"267 Dondero Way, San Jose, CA 95119",95119,1115000,https://www.zillow.com/homedetails/267-Dondero-Way-San-Jose-CA-95119/19838673_zpid/,5.0,3.0,2181,37.233112,-121.795119
8659,"1676 Mocking Place Way, San Jose, CA 95121",95121,927000,https://www.zillow.com/homedetails/1676-Mocking-Place-Way-San-Jose-CA-95121/19806326_zpid/,5.0,3.0,1936,37.300498,-121.806985
8660,"3466 Lindenoaks Dr, San Jose, CA 95117",95117,1410000,https://www.zillow.com/homedetails/3466-Lindenoaks-Dr-San-Jose-CA-95117/19605161_zpid/,3.0,2.0,1400,37.311404,-121.958933
8661,"3607 Eastridge Dr, San Jose, CA 95148",95148,400000,https://www.zillow.com/homedetails/3607-Eastridge-Dr-San-Jose-CA-95148/19790327_zpid/,4.0,3.0,1983,37.352918,-121.796989
8662,"1548 S Blaney Ave, San Jose, CA 95129",95129,1750000,https://www.zillow.com/homedetails/1548-S-Blaney-Ave-San-Jose-CA-95129/19642565_zpid/,3.0,2.0,1716,37.296204,-122.023423
8663,"3206 Haddon Way, San Jose, CA 95135",95135,1900000,https://www.zillow.com/homedetails/3206-Haddon-Way-San-Jose-CA-95135/153485202_zpid/,5.0,3.0,2952,37.312511,-121.782086
8664,"6243 High Meadow Ct, San Jose, CA 95135",95135,2000000,https://www.zillow.com/homedetails/6243-High-Meadow-Ct-San-Jose-CA-95135/153487445_zpid/,5.0,3.0,3066,37.281068,-121.749183
8665,"14369 New Jersey Ave, San Jose, CA 95124",95124,2800000,https://www.zillow.com/homedetails/14369-New-Jersey-Ave-San-Jose-CA-95124/19673691_zpid/,5.0,5.0,4342,37.259839,-121.926866
8666,"6209 Tracel Dr, San Jose, CA 95129",95129,2380000,https://www.zillow.com/homedetails/6209-Tracel-Dr-San-Jose-CA-95129/19646546_zpid/,4.0,3.0,2264,37.294575,-122.013157
8667,"14701 Standish Dr, San Jose, CA 95124",95124,2250000,https://www.zillow.com/homedetails/14701-Standish-Dr-San-Jose-CA-95124/19674647_zpid/,5.0,3.0,3797,37.255096,-121.927001
8668,"2882 Rosario Ct, San Jose, CA 95132",95132,1000000,https://www.zillow.com/homedetails/2882-Rosario-Ct-San-Jose-CA-95132/19484966_zpid/,4.0,2.0,2023,37.407296,-121.874864
8669,"6204 Ginashell Cir, San Jose, CA 95119",95119,1090000,https://www.zillow.com/homedetails/6204-Ginashell-Cir-San-Jose-CA-95119/19841705_zpid/,4.0,3.0,2039,37.238827,-121.796465
8670,"801 S Winchester Blvd APT 2404, San Jose, CA 95128",95128,915000,https://www.zillow.com/homedetails/801-S-Winchester-Blvd-APT-2404-San-Jose-CA-95128/69300543_zpid/,2.0,2.0,1000,37.312871,-121.95054
8671,"5643 Strawflower Ln, San Jose, CA 95118",95118,900000,https://www.zillow.com/homedetails/5643-Strawflower-Ln-San-Jose-CA-95118/19756010_zpid/,2.0,2.0,1209,37.24362100000001,-121.885434
8672,"1766 Camino Leonor, San Jose, CA 95131",95131,755000,https://www.zillow.com/homedetails/1766-Camino-Leonor-San-Jose-CA-95131/79841283_zpid/,1.0,1.5,1415,37.390135,-121.888886
8673,"1766 Camino Leonor, San Jose, CA 95131",95131,755000,https://www.zillow.com/homedetails/1766-Camino-Leonor-San-Jose-CA-95131/79841283_zpid/,1.0,1.5,1415,37.390135,-121.888886
8674,"1047 Eugene Ave, San Jose, CA 95126",95126,938000,https://www.zillow.com/homedetails/1047-Eugene-Ave-San-Jose-CA-95126/19575899_zpid/,3.0,2.5,1181,37.327439,-121.90996
8675,"6209 Ginashell Cir, San Jose, CA 95119",95119,998000,https://www.zillow.com/homedetails/6209-Ginashell-Cir-San-Jose-CA-95119/19841671_zpid/,3.0,2.5,1497,37.23866,-121.796919
8676,"238 Grey Ghost Ave, San Jose, CA 95111",95111,725000,https://www.zillow.com/homedetails/238-Grey-Ghost-Ave-San-Jose-CA-95111/64719530_zpid/,4.0,2.5,1732,37.265488,-121.810883
8677,"940 Burman Dr, San Jose, CA 95111",95111,350000,https://www.zillow.com/homedetails/940-Burman-Dr-San-Jose-CA-95111/19733525_zpid/,4.0,2.0,1590,37.284616,-121.815041
8678,"1426 Ramsgate Way, San Jose, CA 95127",95127,249500,https://www.zillow.com/homedetails/1426-Ramsgate-Way-San-Jose-CA-95127/19728545_zpid/,4.0,3.0,1606,37.349197,-121.81729
8679,"3325 Cheshire Dr, San Jose, CA 95118",95118,1130000,https://www.zillow.com/homedetails/3325-Cheshire-Dr-San-Jose-CA-95118/19696671_zpid/,3.0,2.0,1265,37.272533,-121.88161399999998
8680,"1897 Brixton Ct, San Jose, CA 95132",95132,1150000,https://www.zillow.com/homedetails/1897-Brixton-Ct-San-Jose-CA-95132/19770496_zpid/,3.0,3.0,1579,37.410156,-121.867681
8681,"207 Montalcino Cir, San Jose, CA 95111",95111,950000,https://www.zillow.com/homedetails/207-Montalcino-Cir-San-Jose-CA-95111/166728722_zpid/,4.0,4.0,2053,37.290742,-121.854931
8682,"1035 Kiser Dr, San Jose, CA 95120",95120,1100000,https://www.zillow.com/homedetails/1035-Kiser-Dr-San-Jose-CA-95120/19846898_zpid/,4.0,2.5,1470,37.200201,-121.829826
8683,"1285 Sierra Ave, San Jose, CA 95126",95126,938000,https://www.zillow.com/homedetails/1285-Sierra-Ave-San-Jose-CA-95126/19575710_zpid/,3.0,2.0,2180,37.329043,-121.914551
8684,"15158 Charmeran Ave, San Jose, CA 95124",95124,1400000,https://www.zillow.com/homedetails/15158-Charmeran-Ave-San-Jose-CA-95124/19676693_zpid/,3.0,2.0,2173,37.25624000000001,-121.934139
8685,"447 N 2nd St, San Jose, CA 95112",95112,1350000,https://www.zillow.com/homedetails/447-N-2nd-St-San-Jose-CA-95112/19568666_zpid/,4.0,2.0,2647,37.343907,-121.895311
8686,"1543 Hummingbird Pl, San Jose, CA 95129",95129,1620000,https://www.zillow.com/homedetails/1543-Hummingbird-Pl-San-Jose-CA-95129/94699555_zpid/,3.0,4.0,1743,37.295837,-122.03038
8687,"1366 Sierra Ave, San Jose, CA 95126",95126,1600000,https://www.zillow.com/homedetails/1366-Sierra-Ave-San-Jose-CA-95126/19575778_zpid/,4.0,2.0,2544,37.327602,-121.91544
8688,"5280 Apennines Cir, San Jose, CA 95138",95138,1830000,https://www.zillow.com/homedetails/5280-Apennines-Cir-San-Jose-CA-95138/19812446_zpid/,4.0,3.0,3112,37.283358,-121.769398
8689,"1550 Technology Dr UNIT 1116, San Jose, CA 95110",95110,603000,https://www.zillow.com/homedetails/1550-Technology-Dr-UNIT-1116-San-Jose-CA-95110/69301695_zpid/,2.0,2.0,1133,37.363061,-121.91443999999998
8690,"1359 Phelps Ave APT 11, San Jose, CA 95117",95117,475000,https://www.zillow.com/homedetails/1359-Phelps-Ave-APT-11-San-Jose-CA-95117/19609322_zpid/,2.0,1.0,840,37.299663,-121.96182
8691,"6481 Sulu Ct, San Jose, CA 95119",95119,810000,https://www.zillow.com/homedetails/6481-Sulu-Ct-San-Jose-CA-95119/19838113_zpid/,2.0,2.0,1076,37.227254,-121.798426
8692,"3115 Loma Verde Dr APT 33, San Jose, CA 95117",95117,670000,https://www.zillow.com/homedetails/3115-Loma-Verde-Dr-APT-33-San-Jose-CA-95117/19610381_zpid/,2.0,2.5,1306,37.299301,-121.950921
8693,"1413 Millich Ct, San Jose, CA 95117",95117,880000,https://www.zillow.com/homedetails/1413-Millich-Ct-San-Jose-CA-95117/19609273_zpid/,2.0,2.0,1056,37.299173,-121.959219
8694,"1648 Tierra Buena Dr, San Jose, CA 95121",95121,500000,https://www.zillow.com/homedetails/1648-Tierra-Buena-Dr-San-Jose-CA-95121/19801036_zpid/,3.0,2.0,1204,37.315887,-121.822091
8695,"2850 Timberline Ct, San Jose, CA 95121",95121,750000,https://www.zillow.com/homedetails/2850-Timberline-Ct-San-Jose-CA-95121/19805767_zpid/,3.0,2.0,1447,37.308789,-121.784347
8696,"2197 Lakewood Dr, San Jose, CA 95132",95132,1310000,https://www.zillow.com/homedetails/2197-Lakewood-Dr-San-Jose-CA-95132/19484637_zpid/,4.0,4.0,2035,37.411242,-121.880594
8697,"1236 Glen Haven Dr, San Jose, CA 95129",95129,1916000,https://www.zillow.com/homedetails/1236-Glen-Haven-Dr-San-Jose-CA-95129/19647745_zpid/,4.0,2.0,1582,37.302104,-122.000413
8698,"88 Bush St UNIT 2206, San Jose, CA 95126",95126,800000,https://www.zillow.com/homedetails/88-Bush-St-UNIT-2206-San-Jose-CA-95126/82956132_zpid/,1.0,1.5,841,37.330533,-121.904146
8699,"1854 Loch Ness Way, San Jose, CA 95121",95121,810000,https://www.zillow.com/homedetails/1854-Loch-Ness-Way-San-Jose-CA-95121/19804646_zpid/,3.0,1.0,1169,37.306544,-121.805949
8700,"249 N 18th St, San Jose, CA 95112",95112,1385000,https://www.zillow.com/homedetails/249-N-18th-St-San-Jose-CA-95112/153392529_zpid/,0.0,,3030,37.347774,-121.876449
8701,"1522 Huddersfield Ct, San Jose, CA 95126",95126,675000,https://www.zillow.com/homedetails/1522-Huddersfield-Ct-San-Jose-CA-95126/19590628_zpid/,2.0,1.5,1220,37.307387,-121.916702
8702,"7719 Kilmarnok Dr, San Jose, CA 95135",95135,650000,https://www.zillow.com/homedetails/7719-Kilmarnok-Dr-San-Jose-CA-95135/19800247_zpid/,2.0,2.0,1265,37.289075,-121.739173
8703,"3239 Amidy Garden Way, San Jose, CA 95136",95136,781000,https://www.zillow.com/homedetails/3239-Amidy-Garden-Way-San-Jose-CA-95136/121042820_zpid/,2.0,2.5,1362,37.281078,-121.858742
8704,"698 Bold Dr, San Jose, CA 95111",95111,815000,https://www.zillow.com/homedetails/698-Bold-Dr-San-Jose-CA-95111/19814385_zpid/,3.0,2.0,1378,37.27545,-121.807081
8705,"3431 Lake Albano Cir, San Jose, CA 95135",95135,825000,https://www.zillow.com/homedetails/3431-Lake-Albano-Cir-San-Jose-CA-95135/19799814_zpid/,2.0,2.0,1457,37.289208,-121.757783
8706,"1345 Sandalwood Ct, San Jose, CA 95127",95127,370000,https://www.zillow.com/homedetails/1345-Sandalwood-Ct-San-Jose-CA-95127/19728429_zpid/,3.0,2.0,1040,37.349809,-121.818198
8707,"927 Tamarack Ave, San Jose, CA 95128",95128,1050000,https://www.zillow.com/homedetails/927-Tamarack-Ave-San-Jose-CA-95128/19583370_zpid/,3.0,1.0,1040,37.332583,-121.940282
8708,"1434 Lansing Ave, San Jose, CA 95118",95118,879000,https://www.zillow.com/homedetails/1434-Lansing-Ave-San-Jose-CA-95118/19758698_zpid/,3.0,2.0,1232,37.252006,-121.889733
8709,"4912 Paseo Tranquillo, San Jose, CA 95118",95118,887300,https://www.zillow.com/homedetails/4912-Paseo-Tranquillo-San-Jose-CA-95118/19760029_zpid/,3.0,2.0,1395,37.252185,-121.9043
8710,"4225 Siena Ct, San Jose, CA 95135",95135,1080000,https://www.zillow.com/homedetails/4225-Siena-Ct-San-Jose-CA-95135/51075037_zpid/,3.0,2.5,1381,37.316215,-121.773356
8711,"2189 Woodard Rd, San Jose, CA 95124",95124,1125000,https://www.zillow.com/homedetails/2189-Woodard-Rd-San-Jose-CA-95124/19672202_zpid/,3.0,2.0,1234,37.260469,-121.93863799999998
8712,"2757 Ferrara Cir, San Jose, CA 95111",95111,930000,https://www.zillow.com/homedetails/2757-Ferrara-Cir-San-Jose-CA-95111/153383044_zpid/,3.0,3.5,1856,37.290506,-121.855272
8713,"5212 Fell Ave, San Jose, CA 95136",95136,940000,https://www.zillow.com/homedetails/5212-Fell-Ave-San-Jose-CA-95136/112091265_zpid/,4.0,2.0,1572,37.258071,-121.866445
8714,"1562 Parkview Ave, San Jose, CA 95130",95130,1310000,https://www.zillow.com/homedetails/1562-Parkview-Ave-San-Jose-CA-95130/19610754_zpid/,3.0,2.0,1239,37.294546,-121.981854
8715,"6101 Yeadon Way, San Jose, CA 95119",95119,1060000,https://www.zillow.com/homedetails/6101-Yeadon-Way-San-Jose-CA-95119/19841719_zpid/,3.0,2.5,1680,37.238771,-121.797642
8716,"1329 Antonio Ln, San Jose, CA 95117",95117,1230000,https://www.zillow.com/homedetails/1329-Antonio-Ln-San-Jose-CA-95117/19608959_zpid/,3.0,2.0,1386,37.300639,-121.957992
8717,"5098 Barron Park Dr, San Jose, CA 95136",95136,1250000,https://www.zillow.com/homedetails/5098-Barron-Park-Dr-San-Jose-CA-95136/19706980_zpid/,4.0,2.0,1843,37.260234,-121.846692
8718,"1971 Kirby Way, San Jose, CA 95124",95124,1238000,https://www.zillow.com/homedetails/1971-Kirby-Way-San-Jose-CA-95124/19669984_zpid/,3.0,2.0,1523,37.274482,-121.929126
8719,"1642 Glenroy Dr, San Jose, CA 95124",95124,1430000,https://www.zillow.com/homedetails/1642-Glenroy-Dr-San-Jose-CA-95124/19695338_zpid/,3.0,2.0,1478,37.263353,-121.904
8720,"1465 Shasta Ave, San Jose, CA 95126",95126,1485000,https://www.zillow.com/homedetails/1465-Shasta-Ave-San-Jose-CA-95126/19582006_zpid/,3.0,2.0,1670,37.328599,-121.91952
8721,"1428 Gaucho Ct, San Jose, CA 95118",95118,1360000,https://www.zillow.com/homedetails/1428-Gaucho-Ct-San-Jose-CA-95118/19697538_zpid/,4.0,3.0,1996,37.264818,-121.887851
8722,"360 S 13th St, San Jose, CA 95112",95112,637500,https://www.zillow.com/homedetails/360-S-13th-St-San-Jose-CA-95112/64583032_zpid/,5.0,2.5,2376,37.336562,-121.873599
8723,"15034 Bel Estos Dr, San Jose, CA 95124",95124,1868888,https://www.zillow.com/homedetails/15034-Bel-Estos-Dr-San-Jose-CA-95124/19676747_zpid/,4.0,3.0,2615,37.250227,-121.93366
8724,"6039 La Spezia Pl, San Jose, CA 95138",95138,2280000,https://www.zillow.com/homedetails/6039-La-Spezia-Pl-San-Jose-CA-95138/19813143_zpid/,6.0,6.0,4029,37.274766,-121.749681
8725,"761 Overture Ct, San Jose, CA 95134",95134,660000,https://www.zillow.com/homedetails/761-Overture-Ct-San-Jose-CA-95134/19489857_zpid/,2.0,2.0,950,37.402,-121.919618
8726,"420 Milan Dr UNIT 103, San Jose, CA 95134",95134,650000,https://www.zillow.com/homedetails/420-Milan-Dr-UNIT-103-San-Jose-CA-95134/19489507_zpid/,2.0,2.0,1025,37.401241,-121.922763
8727,"138 Griglio Dr, San Jose, CA 95134",95134,692000,https://www.zillow.com/homedetails/138-Griglio-Dr-San-Jose-CA-95134/19490117_zpid/,2.0,2.5,1130,37.414868,-121.957091
